incident_url,title,date,location_of_incident,date_of_incident,date_reported,incident_details,incident,loi_standardized,extracted_streets,doi_hour,doi_weekday,doi_day,doi_month,doi_semester,doi_year,coordinates
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-13/,Indecent Act,"September 13, 2023",Kerr Hall South,2023-09-12 16:45:00,2023-09-12 16:45:00,TMU Security witnessed an individual masturbating inside a washroom by the urinals. The individual was identified and barred from campus.,Indecent Act,kerr hall,['building'],16,2,12,9,Fall,2023,"43.65872884886123, -79.37931214174546"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-12/,Assault: Suspect Arrested,"September 12, 2023",Victoria Street and Dundas Street East,2023-09-09 21:15:00,2023-09-09 21:15:00,"TMU Security witnessed an individual swinging an edged object towards a member of the public. The member of the public and the individual were then seen leaving the area in separate directions. No visible injuries were reported. Toronto Police Service were notified, attended and arrested the individual.",Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",21,6,9,9,Fall,2023,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-11/,Criminal Harassment,"September 11, 2023",Gould Street and Bond Street,2023-09-04 18:00:00,2023-09-04 19:00:00,A member of the public reported to TMU Security that an individual repeatedly approached them acting erratically. The member of the public also reported the individual stood in front of them and repeatedly made sexual gestures towards them. The individual then left the area. The member of the public declined assistance from Toronto Police Service.,Criminal Harassment,bond street and gould street,"['bond street', 'gould street']",18,1,4,9,Fall,2023,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-8-4/,Assault,"September 08, 2023",Dundas Street East and Victoria Street,2023-09-06 08:00:00,2023-09-06 18:15:00,"A TMU community member reported to TMU Security that an individual yelled at them, grabbed their arm and neck, and then pushed them onto a nearby wall. The community member then left the area. The community member sustained visible injuries and informed security they would notify Toronto Police Service.",Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",8,3,6,9,Fall,2023,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-8-3/,Robbery,"September 08, 2023",O’Keefe Laneway and Gould Street,2023-09-06 05:00:00,2023-09-06 05:15:00,"A member of the public reported to TMU Security they found an individual stealing their belongings and confronted them. The individual brandished an edged object. After a brief confrontation with no physical contact, the individual left the area. Toronto Police Service was notified.",Robbery,gould street and o’keefe lane,"['gould street', 'o’keefe lane']",5,3,6,9,Fall,2023,"43.657543705630616, -79.38073635225399"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-8-2/,Uttering Threats,"September 08, 2023",Bond Street and Dundas Street East,2023-09-05 12:30:00,2023-09-05 12:30:00,A TMU community member reported to TMU Security that an individual approached them asking for a cigarette. The community member declined them and the individual threatened to harm them. Security attended and barred the individual from campus. The community member declined assistance from Toronto Police Service.,Uttering Threats,bond street and dundas street east,"['bond street', 'dundas street east']",12,2,5,9,Fall,2023,"43.65626355870508, -79.37830993397347"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-8/,Assault,"September 08, 2023",Church Street and Gould Street,2023-09-05 07:30:00,2023-09-05 07:30:00,A member of the public reported to TMU Security that an individual approached them grunting with their fists clenched. The member of the public fled from the area and notified security. The member of the public declined assistance from Toronto Police Service.,Assault,church street and gould street,"['church street', 'gould street']",7,2,5,9,Fall,2023,"43.658189627362574, -79.37782120191821"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6-6/,Assault,"September 06, 2023",Church Street and Granby Street,2023-09-04 10:00:00,2023-09-04 10:15:00,"A TMU community member reported to TMU Security that an individual approached them, grabbed their throat and yelled at them. The individual then pushed the community member and left the area.  No visible injuries were reported. The community member declined assistance from Toronto Police Service.",Assault,church street and granby street,"['church street', 'granby street']",10,1,4,9,Fall,2023,"43.6612555264257, -79.37909386007979"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6-5/,Criminal Harassment,"September 06, 2023",Jarvis Street and Gerrard Street East,2023-09-02 17:15:00,2023-09-03 15:30:00,"A TMU community member reported to TMU Security that an individual attempted to talk to them. The community member ignored them and continued walking and then noticed the individual following them on a bicycle while pointing a camera towards them. The community member then approached a passerby and informed them of the individual, and the individual left the area. The community member declined assistance from Toronto Police Service.",Criminal Harassment,gerrard street east and jarvis street,"['gerrard street east', 'jarvis street']",17,6,2,9,Fall,2023,"43.66043550637199, -79.37587159786494"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6-4/,Assault,"September 06, 2023",Victoria Street and Gould Street,2023-09-02 21:00:00,2023-09-02 21:00:00,"Two TMU community members reported to TMU Security that three individuals insulted them and threw food towards them, but did not hit them. Security attended and barred the individuals from campus. The community members declined assistance from Toronto Police Service.",Assault,gould street and victoria street,"['gould street', 'victoria street']",21,6,2,9,Fall,2023,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6-3/,Assault,"September 06, 2023",Bond Street and Gould Street,2023-09-02 13:30:00,2023-09-02 13:45:00,"Two members of the public reported to TMU Security that an individual approached them, asked them a question and then sat nearby. When the members of the public left the area,the individual followed them, and made comments towards them while grabbing the handle of a sheathed object. The members of the public did not respond and the individual again followed them and stepped on one of the members of the public foot before leaving the area. Security attended but the individual had already left campus. No visible injuries were reported. Toronto Police Service were notified and attended.",Assault,bond street and gould street,"['bond street', 'gould street']",13,6,2,9,Fall,2023,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6-2/,Assault,"September 06, 2023",Gould Street and Bond Street,2023-09-01 14:00:00,2023-09-01 14:00:00,A TMU community guest reported to TMU Security that an individual approached them and grabbed their arm. The community guest pulled away and entered a nearby building. Security attended and identified the individual who left campus. No visible injuries were reported. The community guest declined assistance from Toronto Police Service.,Assault,bond street and gould street,"['bond street', 'gould street']",14,5,1,9,Fall,2023,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/09/security-incident-september-6/,Mischief,"September 06, 2023",Gould Street and Victoria Street,2023-08-31 13:30:00,2023-08-31 13:30:00,TMU Security witnessed an individual approach a TMU community member and kick a sign the community member was holding and then left the area.,Mischief,gould street and victoria street,"['gould street', 'victoria street']",13,4,31,8,Spring/Summer,2023,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/08/security-incident-august-31/,Robbery,"August 31, 2023",Gould Street and Victoria Street,2023-08-28 14:15:00,2023-08-28 14:15:00,"A TMU community guest reported to TMU Security that an individual approached them, punched them on the chest, took their belongings from their hands and left the area.  Security attended but the individual had already left campus. No visible injuries were reported. The community guest declined assistance from Toronto Police Service.",Robbery,gould street and victoria street,"['gould street', 'victoria street']",14,1,28,8,Spring/Summer,2023,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/08/security-incident-august-23-2/,Assault,"August 23, 2023",Gould Street and Bond Street,2023-08-21 10:00:00,2023-08-21 10:00:00,TMU Security witnessed an individual motioning their fist towards a member of the public who was walking in the area causing them to duck. The individual did not make contact with the member of the public. Security barred the individual from campus.The member of the public declined assistance from Toronto Police Service.,Assault,bond street and gould street,"['bond street', 'gould street']",10,1,21,8,Spring/Summer,2023,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/08/security-incident-august-23/,Indecent Act,"August 23, 2023",Gould Street and Bond Street,2023-08-19 19:45:00,2023-08-19 19:45:00,"TMU community guests reported to TMU Security that they witnessed an individual masturbating. Security attended, identified the individual and barred them from campus. The community guests declined assistance from Toronto Police Service.",Indecent Act,bond street and gould street,"['bond street', 'gould street']",19,6,19,8,Spring/Summer,2023,"43.65795810700874, -79.37897634514208"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/08/security-incident-august-16-2/,Voyeurism: Suspect Arrested,"August 16, 2023",Library Building,2023-08-14 13:30:00,2023-08-14 13:30:00,A TMU community member reported to TMU Security that while inside a washroom they noticed an individual pointing a cellphone towards them from one of the stalls without their consent. Security attended and identified the individual. Toronto Police Service were notified and attended.,Voyeurism,library,['building'],13,1,14,8,Spring/Summer,2023,"43.65779910775733, -79.38040100856098"
